tm,TEMP_AVG,HUMID,WT_AVG,DO,RN_SUM_7,TG_MIN,MOS_PARK
2021-08-21,23.8,88.1,25.16388888888889,5.318055555555556,77.70000000000003,20.7,61.6
2021-08-22,24.4,81.5,24.64305555555556,6.009722222222223,77.70000000000002,19.3,66.5
2021-08-23,22.4,89.3,24.09465811965812,6.408547008547008,85.10000000000002,18.8,59.0
2021-08-24,23.4,93.6,24.1875,5.604166666666666,86.30000000000003,20.4,64.2
2021-08-25,25.0,85.5,25.64246031746032,6.2670634920634924,81.00000000000001,20.0,58.5
2021-08-26,25.5,84.9,25.730555555555554,6.7250000000000005,81.70000000000002,20.4,61.4
2021-08-27,22.4,83.5,25.16919191919192,6.5561868686868685,82.60000000000002,17.6,68.1
2021-08-28,23.6,80.4,25.280555555555555,7.127777777777777,19.80000000000003,17.1,66.3
2021-08-29,23.7,82.6,25.530555555555555,7.045833333333333,20.700000000000028,19.1,57.0
2021-08-30,24.2,77.5,25.308333333333334,7.523611111111111,13.30000000000003,19.0,55.9
2021-08-31,20.5,93.3,23.84861111111111,6.340277777777778,80.20000000000003,17.8,62.3
2021-09-01,21.4,83.1,21.854166666666668,6.727777777777778,80.70000000000003,18.5,60.6
2021-09-02,23.5,70.3,23.466111111111115,7.041666666666667,80.00000000000003,18.2,49.4
2021-09-03,24.3,60.3,24.715744324045406,6.704031217750258,79.10000000000002,18.3,50.0
2021-09-04,23.2,57.0,25.02916666666667,7.001388888888889,79.10000000000002,16.1,58.5
2021-09-05,23.1,61.1,24.3125,7.127777777777777,78.20000000000003,16.8,59.3
2021-09-06,22.3,70.1,23.8439393939394,6.929960317460317,90.20000000000003,17.2,52.1
2021-09-07,19.6,98.1,22.45138888888889,4.562499999999999,42.400000000000034,17.1,54.5
2021-09-08,22.2,81.3,23.4015716374269,5.734722222222222,43.20000000000003,15.0,49.5
2021-09-09,23.5,76.5,24.391468253968256,6.271626984126985,43.20000000000003,14.7,45.7
2021-09-10,23.6,76.0,24.910307017543857,6.466520467836257,43.20000000000003,14.9,53.0
2021-09-11,24.0,73.1,25.45833333333333,6.841666666666666,43.20000000000003,15.5,55.1
2021-09-12,24.2,64.6,25.64583333333333,6.798611111111112,43.20000000000003,15.4,56.0
2021-09-13,24.8,67.1,25.60143790849673,6.677124183006536,31.20000000000003,15.5,57.1
2021-09-14,24.6,63.3,25.45277777777778,6.927777777777778,1.6000000000000285,14.4,54.9
2021-09-15,23.6,57.5,24.980555555555554,6.913888888888889,0.0,14.0,65.6
2021-09-16,22.9,61.1,24.45277777777778,6.938888888888889,0.0,12.6,57.4
2021-09-17,23.5,61.4,24.65416666666667,6.727777777777778,0.0,15.1,56.1
2021-09-18,23.9,65.1,24.972222222222225,6.723611111111111,0.0,13.3,50.7
2021-09-19,23.7,62.9,25.1463768115942,6.571014492753623,0.0,14.3,58.5
2021-09-20,23.7,63.6,24.677777777777777,6.558333333333333,0.0,14.1,54.0
2021-09-21,22.0,85.1,23.566666666666663,5.4319444444444445,68.10000000000002,16.4,59.4
2021-09-22,20.2,79.0,22.36805555555556,5.622222222222223,72.60000000000002,12.3,53.7
2021-09-23,20.9,67.3,22.558964646464645,5.968939393939394,72.60000000000002,11.9,47.5
2021-09-24,21.8,67.5,23.48888888888889,6.291666666666667,72.60000000000002,12.1,44.6
2021-09-25,21.2,72.6,22.884722222222223,6.211111111111111,72.60000000000002,14.3,52.0
2021-09-26,22.6,63.0,23.72361111111111,6.325,72.60000000000002,14.6,45.5
2021-09-27,21.6,66.0,23.55416666666667,6.129166666666667,72.60000000000002,16.1,50.3
2021-09-28,21.5,75.1,23.36805555555556,6.059722222222223,5.800000000000028,17.2,51.2
2021-09-29,20.2,93.5,22.990277777777777,5.427777777777778,14.400000000000027,13.6,51.2
2021-09-30,20.3,83.9,23.43373015873016,6.45079365079365,14.400000000000029,12.0,53.9
2021-10-01,21.1,75.8,23.865277777777777,6.9875,27.70000000000003,12.1,47.6
2021-10-02,20.7,77.1,23.37361111111112,5.55,27.70000000000003,13.6,45.1
2021-10-03,22.3,69.5,23.773611111111112,6.845833333333334,27.70000000000003,12.2,46.5
2021-10-04,22.9,81.0,22.947222222222223,6.581944444444445,31.30000000000003,13.5,44.3
2021-10-05,23.6,82.4,23.94305555555556,6.184722222222223,30.00000000000003,20.8,47.6
2021-10-06,18.8,91.5,23.0625,6.110648148148148,23.300000000000026,16.4,53.1
2021-10-07,19.4,85.5,22.58935185185185,6.6563888888888885,27.900000000000027,15.2,61.7
2021-10-08,18.8,91.3,22.17878787878788,7.069696969696969,18.10000000000003,15.1,47.1
2021-10-09,20.9,83.5,22.60277777777777,7.363888888888888,18.50000000000003,16.4,47.2
2021-10-10,19.9,89.0,22.98194444444444,6.954166666666667,32.70000000000003,14.3,45.0
2021-10-11,15.2,78.6,21.01458333333333,7.277083333333334,29.400000000000027,12.3,50.1
2021-10-12,17.9,67.1,20.83861111111111,7.445,29.400000000000027,13.1,38.4
2021-10-13,19.6,66.6,21.427777777777777,7.777525252525252,23.00000000000003,11.0,27.9
2021-10-14,19.7,73.6,21.925701754385965,7.495350877192983,18.400000000000027,13.8,40.0
2021-10-15,19.0,74.4,21.897101449275365,7.647826086956523,14.900000000000029,15.9,38.8
2021-10-16,10.7,47.5,19.025,7.948611111111112,14.500000000000028,1.0,52.0
2021-10-17,5.6,37.4,14.986111111111107,8.975,0.3000000000000284,-1.3,44.4
2021-10-18,9.6,60.4,16.159722222222225,8.97638888888889,5.600000000000028,-3.1,0.4
2021-10-19,10.9,72.8,17.61388888888889,8.119444444444445,10.000000000000028,4.1,0.0
2021-10-20,9.5,64.9,16.94229797979798,8.817424242424243,10.000000000000028,-0.1,0.0
2021-10-21,9.8,64.1,16.91051587301587,8.933333333333332,10.000000000000028,0.5,8.6
2021-10-22,10.8,58.4,16.944444444444443,8.96111111111111,10.000000000000028,-0.6,0.7
2021-10-23,11.4,57.3,17.15138888888889,8.991666666666665,10.000000000000028,0.0,2.0
2021-10-24,11.4,63.1,17.20277777777778,9.040277777777778,10.000000000000028,0.4,4.4
2021-10-25,11.7,64.5,17.366414141414143,8.828030303030303,4.400000000000029,0.3,5.5
2021-10-26,13.0,74.5,17.46388888888889,8.64861111111111,0.0,1.3,7.4
2021-10-27,13.4,63.4,18.042424242424243,8.659090909090908,0.0,3.8,7.1
2021-10-28,12.7,54.6,17.504010025062655,8.726065162907268,0.0,-0.2,12.3
2021-10-29,14.6,55.9,17.711111111111112,8.597222222222223,0.0,6.1,19.1
2021-10-30,13.8,62.4,17.59583333333333,8.548611111111112,0.0,5.0,10.8
2021-10-31,14.1,73.3,17.706944444444442,8.708333333333334,0.7000000000000284,2.8,22.8
2022-05-01,13.4,54.8,18.384722222222223,6.088888888888889,0.7000000000000284,-0.5,21.1
2022-05-02,14.2,56.5,18.7325,5.879444444444444,0.7000000000000284,0.9,21.0
2022-05-03,14.8,45.9,19.416997354497354,5.887367724867725,0.7000000000000284,0.4,13.1
2022-05-04,17.8,43.3,20.075000000000003,6.059722222222223,0.7000000000000284,2.3,17.2
2022-05-05,18.9,48.1,21.241666666666667,5.995833333333334,0.7000000000000284,3.3,17.7
2022-05-06,19.6,67.1,22.027777777777786,5.605555555555555,0.7000000000000284,5.7,22.6
2022-05-07,18.4,52.4,21.90138888888889,5.183333333333334,0.5000000000000284,8.6,31.2
2022-05-08,15.3,51.8,19.10972222222222,5.243055555555556,2.5000000000000284,10.0,35.1
2022-05-09,17.9,56.4,20.22007575757576,5.661363636363636,2.5000000000000284,7.3,39.1
2022-05-10,19.9,39.0,22.08888888888889,5.367129629629631,2.5000000000000284,5.8,25.1
2022-05-11,19.7,50.4,22.48273809523809,5.50436507936508,2.5000000000000284,12.6,26.0
2022-05-12,20.9,51.5,22.8,5.6125,2.5000000000000284,7.8,35.0
2022-05-13,19.4,45.8,22.152651515151515,5.31830808080808,2.5000000000000284,7.1,44.4
2022-05-14,15.7,45.5,19.959722222222226,5.76111111111111,2.0000000000000284,3.6,37.4
2022-05-15,16.2,39.8,20.104166666666668,6.130555555555556,0.0,1.4,39.1
2022-05-16,17.3,56.3,20.73888888888889,5.801136363636363,0.0,1.9,26.6
2022-05-17,20.0,60.1,22.042424242424243,5.994107744107744,0.0,7.1,23.0
2022-05-18,20.0,59.4,21.63131313131313,5.835353535353534,1.5000000000000284,8.3,24.9
2022-05-19,19.9,53.6,21.351101010101008,6.454212121212122,1.5000000000000284,10.5,33.5
2022-05-20,20.6,52.8,22.12361111111112,6.683333333333333,1.5000000000000284,7.8,41.6
2022-05-21,20.1,70.8,23.422222222222228,6.533333333333334,1.5000000000000284,10.6,42.3
2022-05-22,20.3,70.9,23.648611111111112,6.2125,1.5000000000000284,13.9,41.3
2022-05-23,23.0,63.5,24.474242424242423,5.739393939393939,1.5000000000000284,13.7,43.1
2022-05-24,22.9,56.8,24.59722222222221,5.76111111111111,1.5000000000000284,9.9,42.9
2022-05-25,21.0,66.6,24.058333333333334,6.019444444444445,3.5000000000000284,10.4,50.7
2022-05-26,18.7,59.9,23.00555555555556,5.7710317460317455,3.5000000000000284,10.4,46.9
2022-05-27,20.0,62.5,22.870833333333334,6.813888888888889,3.5000000000000284,13.5,45.3
2022-05-28,22.3,54.1,23.649999999999995,7.143055555555556,3.5000000000000284,7.3,35.4
2022-05-29,23.1,66.4,23.89027777777777,6.818055555555556,3.5000000000000284,16.7,42.6
2022-05-30,20.8,71.0,23.39027777777778,6.0125,3.5000000000000284,10.6,40.9
2022-05-31,20.7,42.4,22.60277777777777,6.752777777777777,3.5000000000000284,6.5,55.2
2022-06-01,22.1,41.6,23.418055555555554,7.175000000000001,0.0,9.5,46.1
2022-06-02,21.5,67.4,24.05734126984127,6.932936507936508,0.0,9.1,37.5
2022-06-03,24.5,62.8,25.42916666666667,6.893055555555556,0.0,16.3,44.5
2022-06-04,25.6,57.0,25.391666666666666,6.373611111111111,0.0,16.7,46.7
2022-06-05,22.7,59.8,23.64305555555556,5.581944444444445,0.0,18.0,54.5
2022-06-06,19.7,69.0,22.729166666666668,5.526388888888889,4.300000000000028,14.8,58.5
2022-06-07,20.6,54.5,22.87361111111112,5.956944444444445,4.300000000000028,13.1,57.0
2022-06-08,21.2,61.6,23.378787878787875,6.118181818181817,4.300000000000028,14.0,44.4
2022-06-09,20.9,76.1,23.24305555555556,6.313888888888889,6.900000000000029,13.9,39.4
2022-06-10,20.9,75.8,23.45833333333333,6.608333333333334,8.100000000000028,12.4,43.3
2022-06-11,24.6,59.6,24.843055555555555,6.648611111111111,8.100000000000028,13.4,50.3
2022-06-12,24.6,58.9,25.673611111111114,6.26111111111111,8.100000000000028,15.3,47.1
2022-06-13,23.6,68.5,25.12546296296296,4.530092592592593,21.80000000000003,17.9,51.3
2022-06-14,21.5,56.4,23.732521645021645,4.53903318903319,21.80000000000003,14.6,54.7
2022-06-15,17.5,92.4,21.86805555555556,4.655555555555556,40.300000000000026,14.2,56.0
2022-06-16,20.3,78.4,22.65277777777777,5.215277777777778,38.40000000000003,13.8,48.8
2022-06-17,22.5,76.4,23.969444444444445,5.9875,37.20000000000003,11.6,36.5
2022-06-18,23.3,79.6,24.480555555555554,5.479166666666667,37.20000000000003,18.6,47.5
2022-06-19,23.4,81.6,23.906944444444445,5.7,37.20000000000003,19.0,45.6
2022-06-20,25.2,76.6,24.9364898989899,6.143813131313131,19.200000000000028,18.5,62.1
2022-06-21,26.5,72.6,27.08207070707071,5.750757575757576,19.200000000000028,16.3,63.1
2022-06-22,25.9,71.1,27.28985507246377,5.315942028985507,0.7000000000000284,19.1,63.8
2022-06-23,24.3,89.1,25.34583333333333,4.280555555555556,103.00000000000003,17.8,62.8
2022-06-24,22.6,90.9,23.18383838383838,5.246085858585858,122.10000000000002,20.1,64.4
2022-06-25,26.0,80.4,24.683333333333334,4.651388888888889,122.10000000000002,18.9,66.9
2022-06-26,26.5,82.1,24.5625,5.148611111111111,122.10000000000002,23.0,57.4
2022-06-27,26.8,84.4,25.029040404040405,4.329671717171717,128.20000000000002,23.9,62.8
2022-06-28,26.9,81.9,24.82790404040404,4.28488455988456,134.50000000000003,23.6,72.6
2022-06-29,25.1,95.5,24.320833333333336,3.831944444444445,172.3,23.8,74.6
2022-06-30,22.3,99.3,22.7596916971917,5.705433455433455,245.5,21.0,75.5
2022-07-01,26.6,83.3,21.422222222222224,4.766666666666667,226.4,20.6,70.8
2022-07-02,28.8,72.8,22.293234427609427,4.961900252525252,226.4,21.0,59.2
2022-07-03,29.3,68.6,23.164246632996637,5.157133838383839,226.4,20.6,64.3
2022-07-04,29.3,71.8,24.03525883838384,5.352367424242424,220.3,22.9,72.7
2022-07-05,29.2,73.8,24.90627104377104,5.54760101010101,214.0,24.1,74.1
2022-07-06,29.5,76.0,25.777283249158245,5.7428345959595966,192.29999999999998,23.4,79.9
2022-07-07,28.2,82.3,26.64829545454545,5.938068181818182,16.1,24.2,81.1
2022-07-08,25.8,84.4,26.05388888888889,6.077222222222222,17.8,23.4,81.0
2022-07-09,26.9,82.1,25.95833333333333,6.30138888888889,17.900000000000002,23.2,79.2
2022-07-10,29.2,68.0,27.541666666666668,6.713888888888889,17.900000000000002,21.8,71.4
2022-07-11,27.0,75.0,27.366666666666664,6.294444444444444,26.900000000000002,22.2,71.3
2022-07-12,26.8,73.1,26.4536231884058,6.747826086956522,26.900000000000002,20.4,75.0
2022-07-13,25.0,93.9,25.07111111111111,5.353055555555556,125.3,23.3,73.4
2022-07-14,25.7,84.6,23.6218253968254,5.307341269841269,126.2,22.0,67.9
2022-07-15,26.0,76.5,24.391666666666666,4.804166666666667,124.5,20.5,56.9
2022-07-16,24.8,83.4,24.73472222222222,4.230555555555555,158.4,21.0,59.1
2022-07-17,25.5,78.9,24.909722222222225,4.718055555555556,158.4,19.6,60.0
2022-07-18,26.8,76.0,25.63055555555556,4.832738095238096,149.4,20.4,56.3
2022-07-19,27.4,74.1,26.35568181818181,6.185479797979798,149.4,22.1,58.5
2022-07-20,27.1,76.1,26.60277777777777,6.8500000000000005,36.0,22.3,62.5
2022-07-21,23.2,87.6,24.73301971326165,5.749059139784947,45.5,20.2,64.4
2022-07-22,25.1,81.5,24.963095238095235,5.838888888888889,50.7,21.2,63.5
2022-07-23,24.8,83.6,25.20277777777778,5.720833333333334,26.6,21.2,51.3
2022-07-24,25.0,86.9,24.690277777777776,5.459722222222222,27.8,21.7,57.2
2022-07-25,27.5,75.0,26.30025252525252,6.129040404040404,27.8,21.1,56.3
2022-07-26,28.9,72.5,27.54742063492064,6.348611111111111,27.8,21.0,56.9
2022-07-27,29.3,66.3,27.745833333333334,6.409722222222221,26.7,23.5,64.7
2022-07-28,29.7,63.8,27.918055555555554,6.418055555555555,16.3,22.8,69.1
2022-07-29,30.7,68.1,28.683333333333334,6.25,11.100000000000001,24.5,70.4
2022-07-30,30.9,68.4,29.1304347826087,5.871014492753623,2.2,24.9,71.6
2022-07-31,27.2,85.8,27.387500000000003,4.570833333333334,48.2,24.9,74.7
2022-08-01,28.6,82.4,25.794957264957265,5.210313390313391,78.2,24.8,75.4
2022-08-02,26.8,90.0,25.81821789321789,4.774044011544012,111.7,25.0,63.8
2022-08-03,27.1,90.1,25.076851851851853,5.669444444444444,162.8,24.7,68.2
2022-08-04,28.9,79.3,26.19305555555556,5.240277777777778,162.8,24.7,62.5
2022-08-05,29.4,76.6,26.56926328502416,5.866908212560387,162.8,25.4,63.5
2022-08-06,28.7,85.3,26.48333333333333,6.058333333333334,175.4,25.5,69.1
2022-08-07,28.9,82.1,26.508333333333336,6.258333333333333,129.1,25.3,70.7
2022-08-08,26.8,91.6,25.63611111111111,5.7,228.7,-9.0,68.5
2022-08-09,25.1,96.0,23.931944444444444,7.654166666666668,318.3,21.4,69.1
2022-08-10,24.7,85.3,24.38452380952381,7.268877551020409,274.8,21.0,62.5
2022-08-11,25.0,87.9,24.837103174603172,6.883588435374151,313.59999999999997,22.8,57.2
2022-08-12,27.0,73.8,25.28968253968254,6.498299319727892,313.59999999999997,20.6,56.0
2022-08-13,25.8,82.8,25.742261904761904,6.113010204081633,304.0,21.8,56.9
2022-08-14,27.6,83.0,26.19484126984127,5.727721088435374,306.09999999999997,22.6,63.2
2022-08-15,28.1,83.0,26.64742063492064,5.342431972789116,177.40000000000003,25.2,59.4
2022-08-16,26.7,75.4,27.1,4.957142857142857,54.300000000000026,21.2,65.0
2022-08-17,26.0,76.6,25.937916666666663,5.378333333333333,46.700000000000024,19.8,66.6
2022-08-18,25.6,75.8,25.65625,6.2375,7.900000000000029,19.6,62.2
2022-08-19,26.0,86.1,24.866666666666667,6.172916666666667,74.00000000000003,19.8,60.0
2022-08-20,28.2,80.0,26.590277777777786,4.715277777777778,70.00000000000003,23.3,58.8
2022-08-21,28.1,75.3,26.67083333333333,5.379166666666666,67.00000000000003,21.9,60.0
2022-08-22,26.8,75.6,26.19419191919192,5.277020202020203,69.30000000000003,20.3,66.9
2022-08-23,25.4,75.0,25.95797101449276,5.689855072463768,71.50000000000003,18.9,66.6
2022-08-24,24.8,66.9,25.094444444444445,5.640277777777778,71.50000000000003,18.9,62.5
2022-08-25,22.2,78.0,23.968055555555555,5.709722222222222,73.10000000000002,18.3,58.1
2022-08-26,23.8,75.3,24.69783950617284,6.080246913580247,7.000000000000028,16.5,56.3
2022-08-27,21.5,63.1,24.636805555555554,5.805902777777778,24.60000000000003,14.3,48.1
2022-08-28,22.6,59.4,24.497222222222224,6.336111111111111,24.60000000000003,11.2,53.1
2022-08-29,21.0,74.0,23.54722222222222,5.780555555555556,23.60000000000003,17.4,0.0
2022-08-30,19.1,96.3,22.0375,5.0,57.200000000000024,17.2,49.4
2022-08-31,21.7,83.3,22.441666666666663,5.919444444444444,57.200000000000024,16.6,44.4
2022-09-01,24.0,70.8,24.14861111111111,6.304166666666667,55.60000000000002,14.3,38.4
2022-09-02,24.7,61.8,24.96081871345029,6.465935672514621,55.60000000000002,16.5,46.6
2022-09-03,24.2,63.0,24.5375,6.790277777777778,38.00000000000003,17.6,53.8
2022-09-04,22.3,88.6,23.538888888888888,5.977777777777778,71.80000000000003,18.2,56.0
2022-09-05,19.2,95.9,23.259259259259256,4.707407407407408,189.60000000000002,16.9,54.4
2022-09-06,21.0,78.0,21.254761904761907,5.790476190476191,179.10000000000002,14.8,48.4
2022-09-07,22.8,65.3,21.2125,5.434722222222223,179.10000000000002,11.2,38.7
2022-09-08,23.2,65.5,22.218055555555555,5.5184523809523816,179.10000000000002,11.2,44.4
2022-09-09,24.3,59.1,23.2125,5.486111111111112,179.10000000000002,13.6,50.0
2022-09-10,23.6,52.3,22.94305555555556,5.322222222222222,179.10000000000002,12.9,51.3
2022-09-11,23.3,68.6,22.76527777777778,5.051388888888889,145.40000000000003,16.6,54.7
2022-09-12,23.8,76.1,23.254166666666663,4.729166666666667,25.40000000000003,16.9,52.5
2022-09-13,24.3,73.0,23.293434343434345,5.604166666666667,0.10000000000002843,18.7,51.6
2022-09-14,24.6,56.9,23.30691311612364,6.486643692564745,0.10000000000002843,19.7,53.1
2022-09-15,25.2,66.9,23.33888888888889,6.8,0.20000000000002843,19.0,54.7
2022-09-16,25.7,78.6,24.33611111111111,6.408333333333334,14.800000000000027,21.0,55.6
2022-09-17,25.6,83.1,24.966666666666665,5.293055555555555,19.100000000000026,20.7,57.5
2022-09-18,27.1,75.3,25.29027777777777,5.963888888888889,19.000000000000025,20.5,59.1
2022-09-19,24.6,63.1,25.01098484848485,6.067550505050505,19.000000000000025,14.1,58.8
2022-09-20,19.9,57.0,23.159722222222225,6.538888888888889,19.000000000000025,9.3,63.5
2022-09-21,19.4,56.9,22.564477124183004,7.342712418300653,19.000000000000025,6.5,55.6
2022-09-22,19.8,60.1,22.39305555555556,7.606944444444444,18.900000000000027,9.4,40.9
2022-09-23,17.5,68.9,21.91111111111111,7.412499999999999,7.600000000000028,9.9,39.4
2022-09-24,18.5,64.6,21.641666666666666,7.418055555555555,3.3000000000000282,5.6,40.6
2022-09-25,19.6,63.3,22.33333333333333,7.545833333333333,3.3000000000000282,9.9,33.4
2022-09-26,20.0,58.5,22.49204545454545,7.565025252525253,3.3000000000000282,9.5,36.5
2022-09-27,20.9,59.0,22.679166666666664,7.484722222222222,3.3000000000000282,6.9,40.0
2022-09-28,20.4,71.0,22.39772727272727,7.405681818181819,3.3000000000000282,10.1,41.2
2022-09-29,20.4,73.5,22.73888888888889,7.522222222222222,3.3000000000000282,10.0,44.1
2022-09-30,20.7,68.0,22.95694444444445,7.530555555555555,0.0,7.1,42.5
2022-10-01,20.9,63.3,22.87361111111112,7.3875,0.0,6.9,42.5
2022-10-02,19.4,78.9,21.938888888888886,6.383333333333333,15.80000000000003,11.6,43.4
2022-10-03,21.4,98.5,21.2625,4.481944444444444,91.80000000000003,17.2,44.1
2022-10-04,17.9,83.8,21.69477011494253,6.4733908045977016,103.60000000000002,13.8,39.4
2022-10-05,16.6,74.8,20.78490143369176,6.565232974910394,103.70000000000003,13.1,45.6
2022-10-06,15.8,76.6,20.1125,6.386111111111112,103.70000000000003,10.0,34.7
2022-10-07,14.3,69.5,19.660732323232324,6.698484848484848,103.70000000000003,6.3,30.6
2022-10-08,15.8,64.6,19.93611111111111,7.19861111111111,103.70000000000003,6.9,28.1
2022-10-09,13.1,85.8,18.82638888888889,6.483333333333334,108.30000000000003,7.8,23.4
2022-10-10,9.9,72.9,17.269444444444446,6.518055555555556,32.300000000000026,5.8,28.1
2022-10-11,11.1,69.1,17.291955266955267,7.255248917748918,20.50000000000003,2.4,19.6
2022-10-12,13.5,68.1,18.369444444444444,7.225,20.400000000000027,0.3,9.6
2022-10-13,16.3,69.6,19.3375,7.331944444444445,20.400000000000027,4.2,13.4
2022-10-14,17.1,73.4,19.836111111111112,7.490277777777777,20.400000000000027,5.6,20.9
2022-10-15,18.2,68.5,20.54583333333333,7.531944444444445,20.400000000000027,6.0,29.7
2022-10-16,16.9,73.9,20.10694444444444,7.172222222222222,0.0,9.6,32.2
2022-10-17,11.2,50.3,18.39305555555556,7.484722222222222,0.0,-0.9,35.6
2022-10-18,9.4,52.1,16.975378787878785,7.887878787878788,0.0,-1.9,31.5
2022-10-19,10.5,57.8,16.8295,8.247388888888889,0.0,-3.3,13.7
2022-10-20,12.9,64.4,17.364682539682537,8.243650793650794,0.0,-1.6,8.1
2022-10-21,14.0,68.8,17.983611111111113,8.088055555555556,0.0,1.4,11.5
2022-10-22,15.1,76.3,18.397222222222226,8.084722222222222,0.0,3.4,19.0
2022-10-23,14.0,65.0,18.393055555555552,7.781944444444444,0.0,4.8,22.5
2022-10-24,10.6,52.6,16.919444444444448,8.094444444444443,0.0,-1.0,25.9
2022-10-25,11.3,56.5,16.597222222222225,8.269444444444444,0.0,-2.2,22.5
2022-10-26,12.9,58.3,17.104924242424243,8.048484848484849,0.0,2.3,11.8
2022-10-27,13.2,71.8,17.711111111111112,7.858333333333334,0.0,1.0,14.0
2022-10-28,13.6,70.1,17.99760101010101,8.011868686868686,0.0,1.1,19.0
2022-10-29,14.8,65.9,18.17638888888889,8.369444444444445,0.0,4.2,20.0
2022-10-30,14.9,64.5,18.2625,8.245833333333332,0.0,5.0,21.2
2022-10-31,14.9,69.8,18.360714285714284,8.22420634920635,0.0,7.3,25.0
2023-05-01,14.6,57.0,19.093055555555555,7.61388888888889,0.0,3.2,42.1
2023-05-02,16.7,40.5,19.44216666666667,8.049080808080808,0.0,2.7,11.0
2023-05-03,19.5,52.5,20.777417027417027,8.158459595959597,0.0,5.7,14.1
2023-05-04,21.4,65.5,21.6875,8.019444444444444,0.0,10.2,19.0
2023-05-05,18.4,95.3,20.54722222222222,5.934722222222223,30.200000000000028,15.3,23.6
2023-05-06,12.6,85.6,16.958166666666667,6.821333333333333,77.70000000000003,10.2,26.7
2023-05-07,14.4,47.1,16.816666666666666,10.365277777777775,77.70000000000003,3.5,23.1
2023-05-08,15.3,55.3,17.922843822843824,8.958158508158508,77.70000000000003,2.5,13.5
2023-05-09,17.0,55.4,19.29027777777777,8.1,77.70000000000003,4.0,16.5
2023-05-10,18.4,53.3,20.21,8.419611111111111,77.70000000000003,4.0,19.4
2023-05-11,19.5,50.1,21.039267676767675,8.215530303030304,77.70000000000003,6.9,22.2
2023-05-12,18.4,50.9,20.8,8.481944444444444,47.50000000000003,5.8,24.5
2023-05-13,17.8,62.0,21.17361111111111,8.508333333333333,0.0,5.5,27.7
2023-05-14,18.1,56.5,21.55555555555556,8.448611111111111,0.0,5.7,25.9
2023-05-15,20.6,54.6,22.0625,8.281944444444443,0.0,6.4,24.9
2023-05-16,24.0,51.9,23.497222222222224,7.744444444444444,0.0,11.6,26.7
2023-05-17,23.5,63.6,24.01388888888889,7.618055555555556,0.0,12.0,30.9
2023-05-18,21.2,74.8,23.223863636363635,7.394065656565655,1.3000000000000285,14.0,36.5
2023-05-19,22.3,61.4,23.333207070707072,7.578787878787878,1.3000000000000285,12.5,35.7
2023-05-20,21.2,66.9,23.91388888888889,7.704166666666666,1.3000000000000285,12.5,33.3
