tm,TEMP_AVG,HUMID,WT_AVG,DO,RN_SUM_7,TG_MIN,MOS_PARK
2023-05-21,17.8,74.0,22.594444444444445,8.123611111111112,1.5000000000000284,14.3,35.1
2023-05-22,20.3,61.3,22.75555555555556,8.16388888888889,1.5000000000000284,13.1,33.3
2023-05-23,20.5,48.0,23.246,7.512944444444444,1.5000000000000284,6.6,27.6
2023-05-24,20.6,49.8,22.6625,8.465277777777779,1.5000000000000284,7.3,33.1
2023-05-25,21.2,46.6,23.155555555555555,8.698611111111111,0.20000000000002843,8.4,33.5
2023-05-26,21.4,57.4,23.80555555555556,8.522222222222224,0.7000000000000284,11.5,33.6
2023-05-27,19.3,87.4,22.271833333333333,6.6129444444444445,32.50000000000003,13.6,34.6
2023-05-28,19.2,98.9,20.9235,4.114333333333334,74.10000000000002,18.0,36.3
2023-05-29,23.2,83.4,22.441666666666663,5.761111111111112,76.40000000000002,18.3,32.8
2023-05-30,24.0,69.5,23.4270202020202,5.126262626262626,76.40000000000002,15.7,32.7
2023-05-31,22.8,60.8,24.025,4.898611111111111,76.40000000000002,14.8,39.3
2023-06-01,22.8,66.9,24.120833333333334,6.0625,76.40000000000002,17.1,40.6
2023-06-02,20.4,77.4,23.315384615384616,7.78568376068376,75.90000000000002,13.9,47.8
2023-06-03,22.0,60.1,24.27507309941521,7.855994152046783,44.10000000000002,10.9,54.1
2023-06-04,22.1,61.0,24.33194444444445,8.113888888888889,2.3000000000000282,11.5,37.2
2023-06-05,21.5,66.9,24.43805555555556,8.34388888888889,0.0,11.8,34.5
2023-06-06,20.3,72.9,24.246376811594203,8.32608695652174,0.0,12.9,36.5
2023-06-07,21.4,75.3,23.240445665445662,8.362637362637363,0.0,16.8,35.2
2023-06-08,20.4,80.5,23.01777777777778,8.491388888888888,1.9000000000000283,14.4,34.1
2023-06-09,23.3,64.0,23.729166666666668,6.572222222222223,3.100000000000028,15.2,48.5
2023-06-10,23.2,70.0,24.184722222222224,6.488888888888888,3.9000000000000283,14.8,38.5
2023-06-11,22.1,76.1,23.506944444444443,5.163888888888889,36.10000000000003,16.0,50.6
2023-06-12,22.2,70.5,24.143267676767675,5.588651515151515,36.10000000000003,14.1,49.2
2023-06-13,22.0,70.0,25.04583333333333,5.976388888888889,36.10000000000003,14.1,48.7
2023-06-14,20.6,80.3,24.262500000000003,6.033333333333334,66.70000000000003,13.6,43.9
2023-06-15,22.7,70.8,24.941666666666663,6.65189393939394,64.80000000000003,14.4,43.2
2023-06-16,23.7,64.4,26.096696969696968,7.114560606060606,63.60000000000003,15.1,37.0
2023-06-17,24.2,57.1,26.31111111111112,7.343055555555555,62.80000000000003,13.3,46.4
2023-06-18,25.9,60.5,26.96388888888889,7.5569444444444445,30.60000000000003,17.6,51.7
2023-06-19,28.5,57.8,27.696,7.299944444444445,30.60000000000003,18.6,48.5
2023-06-20,24.7,64.5,25.634722222222223,6.938888888888889,37.00000000000003,19.0,66.0
2023-06-21,20.5,92.6,23.552777777777777,5.406944444444445,31.300000000000026,17.9,77.6
2023-06-22,22.5,77.1,24.45833333333333,6.51111111111111,31.300000000000026,17.8,65.7
2023-06-23,24.4,76.6,26.172465886939573,6.552631578947367,31.300000000000026,17.6,48.4
2023-06-24,26.4,70.5,27.20555555555556,6.5625,31.300000000000026,19.3,54.9
2023-06-25,28.2,64.9,28.040888888888887,6.575666666666667,31.300000000000026,19.7,60.9
2023-06-26,24.2,88.6,25.38270202020202,4.271085858585859,61.60000000000002,20.9,72.3
2023-06-27,25.3,73.1,26.1125,5.38611111111111,57.70000000000003,20.6,79.5
2023-06-28,26.5,77.4,26.9875,5.245833333333334,32.800000000000026,23.3,69.1
2023-06-29,24.2,95.4,26.34265151515152,4.311136363636364,96.60000000000002,22.8,72.1
2023-06-30,25.3,89.8,25.302356902356905,5.711531986531987,97.60000000000002,22.2,83.5
2023-07-01,27.7,76.9,26.80261111111112,5.36161111111111,97.60000000000002,20.3,74.3
2023-07-02,26.7,79.5,27.07183333333333,5.491611111111111,97.60000000000002,20.3,57.5
2023-07-03,29.1,72.0,28.00656565656565,6.478156565656565,67.30000000000003,20.6,29.6
2023-07-04,26.1,86.8,26.781944444444445,5.865277777777778,126.60000000000002,22.6,46.4
2023-07-05,24.5,82.6,24.773358585858585,5.648358585858586,141.90000000000003,20.4,66.2
2023-07-06,27.3,70.9,25.56527777777778,6.672222222222222,78.10000000000002,19.7,80.3
2023-07-07,26.7,64.9,27.48148148148148,6.811111111111111,77.10000000000002,19.7,58.7
2023-07-08,25.6,76.5,25.65383333333333,6.720277777777778,77.10000000000002,19.1,51.0
2023-07-09,24.7,86.4,24.98514957264957,5.14508547008547,124.60000000000002,20.4,66.3
2023-07-10,26.3,80.4,25.77540404040404,4.446035353535353,136.10000000000002,21.1,64.1
2023-07-11,23.5,92.4,24.8106507936508,4.547293650793651,132.60000000000002,20.7,55.6
2023-07-12,25.8,86.4,21.87346153846153,6.66,118.00000000000003,22.0,62.5
2023-07-13,25.2,95.0,22.067860139860134,6.542335664335664,209.60000000000002,24.1,68.9
2023-07-14,24.6,99.1,22.262258741258737,6.424671328671328,282.3,23.4,47.7
2023-07-15,24.5,93.5,22.456657342657337,6.307006993006993,284.6,22.6,56.4
2023-07-16,24.6,89.5,22.65105594405594,6.1893426573426575,246.8,22.5,55.5
2023-07-17,25.5,86.1,22.845454545454544,6.071678321678322,236.70000000000002,22.6,69.5
2023-07-18,25.2,87.9,22.53522727272728,5.811136363636364,180.70000000000005,21.2,63.5
2023-07-19,27.2,78.8,24.525,6.5200000000000005,180.00000000000003,19.3,48.0
2023-07-20,27.9,74.0,25.82,6.82,88.40000000000003,20.3,53.8
2023-07-21,29.5,69.6,24.966666666666665,7.311111111111111,15.700000000000028,21.4,38.5
2023-07-22,27.7,73.9,24.387179487179488,7.109401709401709,25.700000000000028,22.8,52.1
2023-07-23,25.2,94.3,23.807692307692307,6.907692307692307,56.20000000000003,23.8,58.2
2023-07-24,26.9,83.1,25.03801587301588,6.716111111111111,55.20000000000003,23.7,79.0
2023-07-25,27.8,80.5,25.489473684210527,6.294736842105263,58.50000000000003,23.7,58.1
2023-07-26,27.6,80.9,26.22666666666667,5.275,59.50000000000003,24.0,53.5
2023-07-27,28.4,78.1,26.69861111111111,5.983333333333334,59.50000000000003,23.0,55.6
2023-07-28,29.5,72.4,27.551722222222224,6.568611111111111,59.50000000000003,22.5,51.1
2023-07-29,29.1,72.1,28.008333333333336,7.154166666666666,47.20000000000003,22.6,56.7
2023-07-30,28.8,72.5,27.947222222222223,7.020833333333333,32.00000000000003,21.4,56.2
2023-07-31,28.7,76.3,28.103502415458937,6.761260869565217,31.90000000000003,23.7,68.2
2023-08-01,29.9,71.6,28.60833333333333,8.27361111111111,26.30000000000003,23.0,62.3
2023-08-02,29.7,67.8,28.96180555555556,8.636111111111111,25.30000000000003,22.8,57.8
2023-08-03,29.5,67.0,29.11625,8.097083333333334,25.30000000000003,22.3,52.8
2023-08-04,30.0,67.6,29.58464912280702,7.460175438596491,25.30000000000003,23.0,57.7
2023-08-05,30.3,69.0,29.791666666666668,6.856944444444444,25.30000000000003,22.6,54.0
2023-08-06,29.8,76.5,29.35,6.159722222222221,5.200000000000029,24.1,53.9
2023-08-07,30.4,68.4,29.132539682539683,5.191468253968254,4.900000000000029,24.9,57.9
2023-08-08,30.9,60.5,29.68510101010101,6.633080808080808,4.900000000000029,23.2,71.4
2023-08-09,28.3,67.6,28.438888888888886,7.469444444444444,5.100000000000029,23.0,56.8
2023-08-10,22.2,91.9,25.118627450980387,6.102941176470588,91.20000000000002,20.6,51.8
2023-08-11,23.5,93.1,23.52657930107527,5.715120967741935,137.90000000000003,21.7,59.4
2023-08-12,23.3,91.0,23.59090909090909,5.993181818181818,139.40000000000003,20.9,47.0
2023-08-13,27.0,76.9,25.723669467787115,6.144187675070029,134.5,21.8,40.8
2023-08-14,28.1,75.4,26.970454545454544,6.038636363636364,134.5,21.9,39.3
2023-08-15,28.6,71.4,27.547727272727272,6.773484848484848,134.5,22.1,54.3
2023-08-16,27.3,72.0,27.72015151515152,7.718939393939394,134.60000000000002,21.9,58.0
2023-08-17,28.2,73.0,28.031060606060606,8.421212121212122,48.50000000000003,21.2,59.2
2023-08-18,29.1,72.1,28.433333333333334,8.59621212121212,1.9000000000000283,22.9,54.3
2023-08-19,29.1,68.9,29.06969696969697,8.586363636363636,0.40000000000002844,23.0,53.9
2023-08-20,28.3,71.8,28.4310606060606,8.671969696969697,0.40000000000002844,22.3,55.2
2023-08-21,29.5,69.8,28.087777777777777,7.871111111111111,0.40000000000002844,22.8,55.4
2023-08-22,27.6,80.3,27.729166666666668,7.269444444444445,43.00000000000003,24.2,49.8
2023-08-23,24.8,91.3,26.19027777777778,4.855104617604618,84.50000000000003,23.0,59.2
2023-08-24,25.1,84.8,25.38888888888889,5.580555555555556,89.70000000000003,22.3,61.1
2023-08-25,26.5,77.9,26.67638888888889,5.423611111111111,89.60000000000002,21.3,39.1
2023-08-26,26.4,72.3,27.022611111111114,6.347333333333334,89.60000000000002,19.5,56.5
2023-08-27,26.1,75.0,26.47361111111111,6.365277777777778,89.60000000000002,19.4,62.3
2023-08-28,22.7,87.5,24.976262626262628,6.147095959595959,100.00000000000003,20.8,56.8
2023-08-29,23.9,89.6,24.641666666666666,6.19861111111111,112.20000000000002,21.6,45.5
2023-08-30,22.8,88.0,24.11875901875901,6.591053391053392,73.90000000000003,20.6,34.7
2023-08-31,23.9,76.9,24.865277777777777,7.741666666666666,68.70000000000002,17.6,37.2
2023-09-01,24.5,70.6,25.58888888888889,8.220833333333333,68.70000000000002,15.2,41.1
2023-09-02,25.4,63.9,26.00555555555556,8.238888888888889,68.70000000000002,14.3,45.6
2023-09-03,25.8,77.8,25.898611111111112,8.159722222222223,68.80000000000003,20.3,46.1
2023-09-04,27.0,79.9,26.21837373737374,8.525868686868685,58.700000000000024,22.5,46.1
2023-09-05,28.5,69.5,27.41320441254652,8.124833864965444,3.9000000000000283,22.4,45.0
2023-09-06,27.9,65.1,27.683333333333337,8.054166666666667,0.40000000000002844,20.0,45.6
2023-09-07,26.3,54.8,26.902936507936506,8.291055555555555,0.40000000000002844,14.9,46.7
2023-09-08,25.3,60.3,26.461111111111112,8.36111111111111,0.40000000000002844,12.8,48.2
2023-09-09,25.8,66.3,26.791666666666668,8.011111111111111,0.40000000000002844,15.1,48.2
2023-09-10,25.7,68.1,26.673,7.700777777777778,0.30000000000002847,16.7,48.5
2023-09-11,25.5,67.3,26.665944444444445,8.599761904761904,0.0,18.9,47.3
2023-09-12,25.7,69.8,26.65,9.433333333333334,0.0,15.3,45.3
2023-09-13,22.1,84.5,25.311044973544977,7.769246031746031,15.900000000000029,18.7,46.4
2023-09-14,23.4,72.4,24.52463768115942,8.32608695652174,15.900000000000029,16.1,45.3
2023-09-15,22.3,82.3,24.442929292929293,8.89760101010101,18.00000000000003,18.9,47.6
2023-09-16,23.9,87.8,24.854166666666668,8.755555555555555,56.70000000000003,21.1,47.3
2023-09-17,24.7,84.8,25.35138888888889,6.130555555555556,59.70000000000003,20.0,35.3
2023-09-18,24.7,79.1,26.018055555555552,7.177777777777777,59.70000000000003,18.0,42.9
2023-09-19,24.1,81.1,25.58194444444445,8.52361111111111,59.70000000000003,16.3,45.0
2023-09-20,20.6,90.4,24.1125,7.3,79.60000000000002,17.2,50.0
2023-09-21,20.1,70.9,22.79082125603865,8.751086956521739,79.60000000000002,10.9,45.8
2023-09-22,20.5,68.4,23.42638888888889,9.829166666666666,77.50000000000003,9.9,50.3
2023-09-23,21.8,63.9,23.794444444444448,9.938888888888888,38.800000000000026,12.0,50.5
2023-09-24,21.8,56.4,23.76261111111112,10.142833333333334,35.800000000000026,13.9,45.0
2023-09-25,21.6,66.4,23.695833333333336,10.120833333333332,37.700000000000024,15.6,48.8
2023-09-26,19.9,95.8,22.98471673254282,7.924262187088274,65.50000000000003,18.3,49.1
2023-09-27,21.5,90.1,22.90652173913044,7.72493961352657,34.10000000000003,18.4,45.3
2023-09-28,22.7,78.3,23.67222222222222,9.358333333333334,34.10000000000003,15.9,45.6
2023-09-29,21.1,61.5,23.70138888888889,9.741666666666667,34.10000000000003,14.4,44.4
2023-09-30,19.7,77.0,22.536111111111108,10.083333333333334,38.60000000000003,10.8,46.1
2023-10-01,18.4,59.5,21.927777777777777,10.72638888888889,38.60000000000003,8.5,46.7
2023-10-02,18.2,53.8,21.677777777777777,10.870833333333335,36.70000000000003,6.9,37.1
2023-10-03,17.5,66.3,20.87361111111112,10.9,8.900000000000029,8.6,33.0
2023-10-04,17.3,75.5,20.704166666666666,8.122222222222222,19.200000000000028,9.1,32.6
2023-10-05,14.2,46.1,19.516666666666666,6.08125,19.200000000000028,2.9,29.8
2023-10-06,15.5,55.3,19.75208333333333,9.464583333333334,19.200000000000028,3.3,29.4
2023-10-07,16.8,62.6,20.0625,10.0,14.700000000000028,6.4,22.2
2023-10-08,17.1,67.1,19.90625,10.05625,14.700000000000028,12.3,24.1
2023-10-09,17.4,68.1,20.55625,10.216666666666669,15.900000000000027,8.5,27.1
2023-10-10,17.1,67.1,20.98333333333333,10.20625,15.900000000000027,6.6,27.8
2023-10-11,17.6,57.5,20.39375,9.408630952380951,1.2000000000000284,8.1,27.4
2023-10-12,17.5,62.4,21.21382575757576,10.585416666666664,1.2000000000000284,6.5,26.7
2023-10-13,17.5,69.6,21.16527777777777,10.322222222222225,1.2000000000000284,8.4,26.7
2023-10-14,14.7,84.9,20.054166666666667,9.709722222222222,7.000000000000028,6.7,26.5
2023-10-15,16.1,80.0,19.97777777777777,10.126388888888888,7.000000000000028,5.2,26.5
2023-10-16,14.7,57.0,20.28611111111111,9.995833333333334,5.800000000000028,3.2,18.9
2023-10-17,13.8,55.6,19.597222222222225,10.872222222222222,5.800000000000028,0.2,22.2
2023-10-18,15.7,67.0,19.163888888888888,10.779166666666669,5.800000000000028,3.0,17.8
2023-10-19,17.0,82.5,19.33055555555556,8.169444444444444,14.000000000000028,13.0,15.7
2023-10-20,11.6,46.9,18.10972222222222,10.022222222222222,14.000000000000028,0.9,20.1
2023-10-21,10.4,54.8,17.11388888888889,11.225,9.300000000000027,-1.4,22.0
2023-10-22,12.5,67.3,17.293055555555554,11.41388888888889,9.30000000000003,-0.6,9.6
2023-10-23,15.2,73.8,18.591161616161617,10.966666666666669,9.30000000000003,5.7,6.8
2023-10-24,15.6,78.5,18.822256728778463,10.745609040717737,9.30000000000003,5.5,10.5
2023-10-25,16.6,78.6,19.427777777777777,10.629166666666666,9.30000000000003,6.5,16.8
2023-10-26,17.2,79.4,19.780555555555555,10.376388888888888,1.1000000000000303,12.2,16.6
2023-10-27,15.7,71.1,19.280555555555555,9.620833333333332,1.1000000000000303,6.0,18.9
2023-10-28,14.2,62.9,19.06527777777778,10.227777777777778,0.0,3.0,20.3
2023-10-29,14.9,61.6,18.84166666666667,10.85,0.0,3.9,15.7
2023-10-30,15.1,72.0,18.825,10.738888888888887,0.0,3.5,12.2
2023-10-31,16.5,76.0,19.038888888888888,10.406944444444443,0.0,6.3,13.8
2024-05-01,18.5,46.0,21.07757936507937,7.049801587301587,0.0,10.0,72.8
2024-05-02,18.1,48.4,21.591487455197136,7.153584229390681,0.0,7.8,22.1
2024-05-03,19.7,46.9,21.88611111111111,7.123055555555555,0.0,6.0,20.0
2024-05-04,21.4,44.8,22.566666666666663,6.910277777777778,0.0,8.6,18.7
2024-05-05,17.8,87.4,20.734632616487456,4.633109318996416,48.300000000000026,15.2,19.1
2024-05-06,13.9,92.9,18.22256944444444,6.554861111111111,60.60000000000002,12.8,23.8
2024-05-07,13.3,77.3,17.1969696969697,6.964002089864159,63.00000000000003,11.2,19.2
2024-05-08,14.7,58.8,18.640396825396824,7.848015873015872,63.00000000000003,6.2,12.7
2024-05-09,16.1,63.6,20.189339339339337,7.806648314981648,63.00000000000003,6.1,15.3
2024-05-10,17.9,55.6,20.657703886152163,7.275075259989053,63.00000000000003,9.0,24.0
2024-05-11,17.0,80.0,19.49952107279693,6.933860153256705,94.70000000000002,12.0,22.5
2024-05-12,16.6,65.0,19.80178571428572,6.469047619047619,46.40000000000003,9.4,26.9
2024-05-13,18.3,51.9,20.57074000878349,7.209008563899868,34.10000000000002,7.0,25.1
2024-05-14,18.8,43.3,21.3395202020202,7.23459595959596,31.700000000000028,7.8,29.6
2024-05-15,12.6,74.3,19.14027777777778,6.969444444444444,52.300000000000026,6.5,28.1
2024-05-16,13.7,61.3,18.17222222222222,6.915277777777778,52.40000000000003,5.9,29.1
2024-05-17,18.3,63.6,19.9375,7.605555555555555,52.40000000000003,7.2,16.9
2024-05-18,20.7,65.3,21.854166666666668,7.554166666666666,20.70000000000003,12.4,25.7
2024-05-19,21.5,63.1,23.33333333333333,7.170833333333333,20.70000000000003,12.1,32.8
2024-05-20,19.4,75.0,22.26527777777778,6.695833333333333,20.70000000000003,13.6,36.9
2024-05-21,21.7,68.1,23.1125,6.554166666666667,20.70000000000003,13.5,36.6
2024-05-22,20.5,68.9,23.87777777777778,6.183333333333334,0.10000000000002843,14.7,32.8
2024-05-23,20.2,67.9,24.19861111111111,6.1375,0.0,13.7,37.5
2024-05-24,20.1,75.1,23.25555555555556,6.829166666666667,0.0,14.1,37.7
2024-05-25,21.4,62.8,22.81111111111112,8.158333333333333,0.0,14.9,34.1
2024-05-26,19.9,74.3,22.17638888888889,7.765277777777778,8.700000000000028,15.4,34.5
2024-05-27,18.5,63.4,22.12361111111112,6.998611111111111,8.700000000000028,12.4,35.5
2024-05-28,20.4,54.8,22.605555555555554,7.622222222222223,8.700000000000028,9.8,31.3
2024-05-29,21.2,51.6,23.32777777777778,7.644444444444445,8.700000000000028,10.1,37.3
2024-05-30,20.7,49.1,22.43611111111112,7.375,8.700000000000028,11.4,36.2
2024-05-31,20.4,60.0,23.3625,7.359722222222222,9.700000000000028,11.6,32.4
2024-06-01,20.7,61.3,24.023611111111112,7.034722222222221,9.700000000000028,15.2,33.0
2024-06-02,20.4,51.9,23.851388888888888,6.868055555555556,1.0000000000000284,11.2,21.2
2024-06-03,22.2,47.4,23.88095238095238,6.901785714285714,1.0000000000000284,11.4,27.7
2024-06-04,22.8,42.1,24.29805555555556,7.397222222222222,1.0000000000000284,10.5,28.3
2024-06-05,23.6,53.9,24.78611111111111,7.531944444444444,1.0000000000000284,12.5,42.8
2024-06-06,24.1,54.3,25.30555555555556,7.35,1.0000000000000284,15.6,40.4
2024-06-07,23.1,54.3,24.7084595959596,7.219823232323232,0.8000000000000285,13.6,50.2
2024-06-08,20.3,79.5,22.79027777777777,6.2375,17.700000000000028,15.9,59.3
2024-06-09,22.9,68.9,24.20694444444445,6.8,17.700000000000028,13.7,43.2
2024-06-10,24.7,66.3,25.652777777777786,6.82361111111111,17.700000000000028,15.4,39.6
2024-06-11,25.4,62.4,26.46111111111111,6.630555555555556,17.700000000000028,16.4,48.8
2024-06-12,24.8,60.8,26.25,6.451388888888888,17.700000000000028,13.6,57.9
2024-06-13,26.4,51.4,26.575829725829724,6.849693362193361,17.700000000000028,15.7,50.4
2024-06-14,26.3,56.0,26.6875,7.216666666666666,16.900000000000027,16.0,55.6
2024-06-15,24.2,72.3,25.9,6.968055555555555,6.100000000000028,19.3,61.5
2024-06-16,24.3,58.4,26.038888888888888,7.066666666666666,6.100000000000028,17.6,65.7
2024-06-17,24.8,48.4,25.46539920948617,6.974334650856389,6.100000000000028,12.7,51.1
2024-06-18,26.0,59.5,26.1875,7.606944444444444,6.100000000000028,15.7,57.1
2024-06-19,28.8,54.3,27.383333333333336,7.418055555555555,6.100000000000028,16.3,53.4
2024-06-20,29.4,45.1,27.83333333333333,7.218055555555555,6.100000000000028,18.0,67.3
2024-06-21,28.1,49.8,27.181944444444444,7.218055555555556,6.100000000000028,17.6,79.0
2024-06-22,24.2,80.6,25.2125,5.916666666666667,16.50000000000003,21.9,73.0
2024-06-23,25.1,79.5,25.508333333333336,6.723611111111111,21.60000000000003,21.4,67.2
2024-06-24,24.3,70.4,26.40138888888889,6.470833333333334,21.60000000000003,17.5,47.7
2024-06-25,22.9,61.9,25.369444444444444,6.495833333333334,21.60000000000003,15.5,61.6
2024-06-26,24.9,61.0,26.032449494949493,7.3239898989898995,21.60000000000003,13.8,46.5
2024-06-27,26.3,55.0,26.56161616161616,7.783080808080808,21.60000000000003,15.7,45.6
2024-06-28,26.6,54.6,27.063888888888886,7.684722222222223,21.60000000000003,15.4,63.4
2024-06-29,26.7,65.1,26.83194444444445,7.293055555555555,43.40000000000003,16.8,61.7
2024-06-30,23.5,88.5,23.751388888888886,7.394444444444443,70.50000000000003,20.9,60.5
2024-07-01,26.3,69.1,23.43722222222222,8.403888888888888,70.50000000000003,20.2,57.7
2024-07-02,23.2,90.0,24.05289072039072,8.073739316239315,135.60000000000002,21.3,68.9
2024-07-03,24.7,80.3,24.66855921855922,7.743589743589744,136.40000000000003,22.3,57.4
2024-07-04,26.8,74.8,25.641666666666666,7.6375,140.00000000000003,22.2,65.2
2024-07-05,23.4,80.5,25.47512626262626,6.913636363636364,144.10000000000002,20.6,73.7
2024-07-06,25.1,84.1,25.048611111111114,6.668055555555555,108.60000000000002,20.4,61.8
2024-07-07,24.4,85.1,24.99305555555556,7.331944444444445,105.10000000000002,19.3,73.4
2024-07-08,23.8,93.4,24.468055555555555,5.86388888888889,126.20000000000002,22.8,58.5
2024-07-09,24.5,86.9,24.063888888888886,6.875,61.40000000000003,21.4,51.9
2024-07-10,26.6,77.1,25.334722222222226,6.961111111111111,62.000000000000036,21.2,63.7
2024-07-11,25.7,79.6,26.258333333333336,7.576388888888889,58.400000000000034,20.7,64.6
2024-07-12,25.6,79.5,25.9314393939394,7.496590909090909,54.30000000000003,19.3,44.6
2024-07-13,28.1,70.0,27.09861111111111,7.723611111111111,51.500000000000036,20.6,40.9
2024-07-14,28.4,65.9,27.98888888888889,7.752777777777777,23.20000000000003,22.6,53.4
2024-07-15,28.4,64.6,27.93055555555556,7.675,2.1000000000000285,21.2,46.9
2024-07-16,27.0,78.4,27.41388888888889,7.265277777777778,18.80000000000003,22.8,58.8
2024-07-17,25.4,91.6,25.518589743589743,5.662393162393163,116.20000000000003,23.7,61.9
2024-07-18,24.3,95.3,24.635336538461537,5.851923076923077,245.00000000000006,22.8,59.8
2024-07-19,27.0,80.1,24.63366586538461,6.029695512820513,245.10000000000005,23.2,57.6
2024-07-20,27.2,80.4,24.63199519230769,6.207467948717949,260.00000000000006,23.4,58.1
2024-07-21,26.5,83.6,24.63032451923077,6.3852403846153845,268.1000000000001,22.0,52.7
2024-07-22,26.6,89.0,24.62865384615385,6.563012820512821,348.0000000000001,23.3,59.1
2024-07-23,26.4,87.9,23.95277777777777,7.593055555555556,333.0000000000001,24.8,53.6
2024-07-24,28.1,85.0,24.350000000000005,7.420833333333333,248.90000000000006,25.4,56.5
2024-07-25,28.8,79.8,25.156944444444445,7.425,145.40000000000006,24.3,69.6
2024-07-26,28.7,81.9,25.865277777777777,6.9625,150.80000000000007,24.4,52.7
2024-07-27,28.9,83.6,25.969444444444445,6.968055555555556,169.40000000000006,26.7,57.8
2024-07-28,29.2,76.0,26.191666666666663,7.455555555555556,160.90000000000006,26.0,100.0
2024-07-29,27.4,84.0,25.18825757575757,7.302525252525252,81.00000000000006,26.0,67.0
2024-07-30,28.6,78.8,26.100252525252525,8.020454545454546,79.00000000000006,25.6,63.4
2024-07-31,29.4,74.5,27.245833333333334,8.36111111111111,64.30000000000005,25.7,80.0
2024-08-01,29.9,75.5,27.45694444444445,8.33611111111111,39.300000000000054,25.8,66.9
2024-08-02,29.6,79.4,27.68611111111112,8.281944444444443,33.800000000000054,26.4,54.7
2024-08-03,30.2,75.0,28.575,8.256944444444445,0.30000000000005683,25.0,51.8
2024-08-04,31.8,69.3,29.3,8.13888888888889,0.30000000000005683,24.0,58.2
2024-08-05,30.0,75.5,29.25252525252525,7.675,1.600000000000057,25.2,47.9
2024-08-06,29.5,74.8,28.372063492063493,7.311825396825397,1.600000000000057,24.0,40.9
2024-08-07,29.6,72.0,28.65138888888889,7.020833333333333,5.000000000000057,24.4,50.7
2024-08-08,28.5,77.5,28.0875,7.393055555555556,4.700000000000057,23.6,48.7
2024-08-09,29.3,74.1,28.4375,7.683333333333334,4.700000000000057,22.7,46.4
2024-08-10,30.0,70.8,29.056944444444444,7.723611111111111,4.700000000000057,23.6,52.1
2024-08-11,30.8,67.8,29.24722222222222,7.654166666666666,4.700000000000057,24.2,50.9
2024-08-12,31.1,70.5,29.572222222222223,7.543055555555555,3.4000000000000568,25.3,48.6
